ticket_id,text,category,priority,sentiment,channel,customer_tier,product,country,created_at,clean_text,text_len
TKT018297,Do you offer discounts? ASAP please.,general,P2,positive,chat,enterprise,Product_B,USA,2024-05-20,do you offer discounts asap please,34
TKT000807,Getting server error,technical,P2,negative,email,enterprise,Product_B,USA,2024-04-29,getting server error,20
TKT034244,My invoice amount is incorrect Kindly resolve this.,billing,P1,negative,email,pro,Product_C,Germany,2024-04-01,my invoice amount is incorrect kindly resolve this,50
TKT015376,Billing error on last payment Please help urgently.,billing,P2,negative,chat,enterprise,Product_A,Germany,2024-11-21,billing error on last payment please help urgently,50
TKT035608,Refund amount incorrect Very happy with support.,refund,P3,positive,phone,enterprise,Product_C,USA,2024-10-09,refund amount incorrect very happy with support,47
TKT003882,I was charged twice for my subscription Very happy with support.,billing,P2,neutral,phone,free,Product_C,Canada,2024-06-03,i was charged twice for my subscription very happy with support,63
TKT021475,Website not loading properly,technical,P1,negative,phone,free,Product_C,India,2024-11-26,website not loading properly,28
TKT015501,Account access issue Thank you.,account,P2,neutral,email,enterprise,Product_B,UK,2024-09-17,account access issue thank you,30
TKT002942,General inquiry This is very frustrating.,general,P2,negative,phone,free,Product_B,Germany,2024-12-26,general inquiry this is very frustrating,40
TKT024533,Account access issue I am disappointed.,account,P2,positive,chat,pro,Product_B,Canada,2024-11-20,account access issue i am disappointed,38
TKT011978,Billing error on last payment Very happy with support.,billing,P1,neutral,phone,pro,Product_C,Canada,2024-01-18,billing error on last payment very happy with support,53
TKT001288,Need more information about product Thank you.,general,P2,positive,email,pro,Product_A,Canada,2024-04-22,need more information about product thank you,45
TKT027196,Feature not working correctly Kindly resolve this.,technical,P2,neutral,phone,pro,Product_B,USA,2024-05-09,feature not working correctly kindly resolve this,49
TKT012399,Requesting refund immediately ASAP please.,refund,P3,neutral,email,free,Product_C,Germany,2024-04-21,requesting refund immediately asap please,41
TKT009525,My package has not arrived yet I am disappointed.,delivery,P0,negative,phone,pro,Product_C,Germany,2024-02-06,my package has not arrived yet i am disappointed,48
TKT046079,Website not loading properly I am disappointed.,technical,P2,neutral,chat,enterprise,Product_A,India,2024-10-04,website not loading properly i am disappointed,46
TKT017913,My invoice amount is incorrect Not satisfied.,billing,P2,negative,chat,free,Product_A,Germany,2024-12-15,my invoice amount is incorrect not satisfied,44
TKT016140,Delivery is delayed ASAP please.,delivery,P2,negative,email,enterprise,Product_A,India,2024-08-31,delivery is delayed asap please,31
TKT029040,Feature not working correctly I am disappointed.,technical,P3,negative,email,pro,Product_B,USA,2024-03-14,feature not working correctly i am disappointed,47
TKT012997,Need to change email Thank you.,account,P2,negative,phone,enterprise,Product_B,India,2024-10-21,need to change email thank you,30
TKT003271,I was charged twice for my subscription,billing,P1,positive,phone,pro,Product_C,Germany,2024-12-28,i was charged twice for my subscription,39
TKT028079,Unable to reset my password Kindly resolve this.,technical,P3,negative,phone,free,Product_A,UK,2024-03-14,unable to reset my password kindly resolve this,47
TKT044808,Forgot password Not satisfied.,account,P1,negative,phone,pro,Product_B,Germany,2024-04-26,forgot password not satisfied,29
TKT044623,When will my refund arrive?,refund,P2,neutral,email,pro,Product_C,UK,2024-04-16,when will my refund arrive,26
TKT027188,Why was extra tax added?,billing,P3,negative,chat,free,Product_B,Germany,2024-11-17,why was extra tax added,23
TKT025426,My package has not arrived yet I am disappointed.,delivery,P0,neutral,chat,enterprise,Product_C,UK,2024-07-22,my package has not arrived yet i am disappointed,48
TKT034667,Need more information about product Thank you.,general,P3,negative,chat,pro,Product_A,Canada,2024-11-05,need more information about product thank you,45
TKT002041,Unable to reset my password,technical,P3,neutral,chat,enterprise,Product_C,India,2024-02-08,unable to reset my password,27
TKT013275,Account access issue This is very frustrating.,account,P2,neutral,email,free,Product_A,UK,2024-02-02,account access issue this is very frustrating,45
TKT025203,General inquiry Very happy with support.,general,P2,neutral,chat,free,Product_A,Germany,2024-05-08,general inquiry very happy with support,39
TKT016308,App keeps crashing when I login ASAP please.,technical,P1,neutral,email,free,Product_B,Germany,2024-02-24,app keeps crashing when i login asap please,43
TKT034674,How does this feature work? ASAP please.,general,P2,neutral,chat,free,Product_B,USA,2024-06-29,how does this feature work asap please,38
TKT046440,App keeps crashing when I login Kindly resolve this.,technical,P3,neutral,email,pro,Product_A,USA,2024-04-08,app keeps crashing when i login kindly resolve this,51
TKT022296,Billing error on last payment Thank you.,billing,P2,negative,phone,free,Product_C,USA,2024-04-26,billing error on last payment thank you,39
TKT042786,Refund amount incorrect Very happy with support.,refund,P3,negative,email,pro,Product_A,India,2024-02-21,refund amount incorrect very happy with support,47
TKT007659,My package has not arrived yet This is very frustrating.,delivery,P2,neutral,email,pro,Product_C,USA,2024-08-29,my package has not arrived yet this is very frustrating,55
TKT016151,Account locked Please help urgently.,account,P2,positive,chat,free,Product_A,UK,2024-02-23,account locked please help urgently,35
TKT010039,How does this feature work? ASAP please.,general,P2,neutral,phone,free,Product_B,India,2024-01-21,how does this feature work asap please,38
TKT002582,Billing error on last payment Not satisfied.,billing,P3,negative,email,free,Product_C,USA,2024-04-13,billing error on last payment not satisfied,43
TKT039877,Cannot login to my account Thank you.,account,P1,neutral,chat,free,Product_A,India,2024-11-28,cannot login to my account thank you,36
TKT009046,Feature not working correctly Please help urgently.,technical,P2,negative,chat,pro,Product_C,Canada,2024-03-19,feature not working correctly please help urgently,50
TKT023933,Do you offer discounts? Very happy with support.,general,P2,negative,chat,free,Product_B,USA,2024-06-17,do you offer discounts very happy with support,46
TKT013689,Delivery is delayed Thank you.,delivery,P2,positive,phone,free,Product_B,India,2024-02-15,delivery is delayed thank you,29
TKT026847,Unable to reset my password I am disappointed.,technical,P2,negative,email,pro,Product_A,UK,2024-02-17,unable to reset my password i am disappointed,45
TKT001899,Need to change email I am disappointed.,account,P2,negative,chat,pro,Product_A,UK,2024-01-25,need to change email i am disappointed,38
TKT038135,When will my refund arrive? Please help urgently.,refund,P1,negative,email,free,Product_B,Canada,2024-09-25,when will my refund arrive please help urgently,47
TKT048293,Unable to reset my password I am disappointed.,technical,P0,negative,chat,free,Product_A,Canada,2024-12-14,unable to reset my password i am disappointed,45
TKT042330,I was charged twice for my subscription ASAP please.,billing,P2,positive,chat,enterprise,Product_A,India,2024-11-11,i was charged twice for my subscription asap please,51
TKT029106,How does this feature work? Please help urgently.,general,P2,negative,chat,pro,Product_B,India,2024-01-07,how does this feature work please help urgently,47
TKT021664,Do you offer discounts?,general,P3,positive,phone,free,Product_B,UK,2024-07-28,do you offer discounts,22
TKT012616,Requesting refund immediately,refund,P2,negative,chat,enterprise,Product_C,Germany,2024-04-04,requesting refund immediately,29
TKT004275,Account access issue Very happy with support.,account,P0,positive,chat,pro,Product_B,Germany,2024-09-10,account access issue very happy with support,44
TKT025359,Need to change email ASAP please.,account,P2,negative,email,free,Product_A,Canada,2024-08-21,need to change email asap please,32
TKT028648,App keeps crashing when I login Kindly resolve this.,technical,P3,neutral,chat,pro,Product_B,UK,2024-09-22,app keeps crashing when i login kindly resolve this,51
TKT022227,Do you offer discounts? Very happy with support.,general,P3,positive,phone,pro,Product_A,USA,2024-09-14,do you offer discounts very happy with support,46
TKT027006,Refund not processed yet This is very frustrating.,refund,P0,neutral,chat,enterprise,Product_A,UK,2024-09-23,refund not processed yet this is very frustrating,49
TKT029568,Feature not working correctly I am disappointed.,technical,P3,negative,chat,pro,Product_C,Germany,2024-06-27,feature not working correctly i am disappointed,47
TKT024379,Need help understanding pricing Not satisfied.,general,P2,positive,email,enterprise,Product_A,India,2024-08-07,need help understanding pricing not satisfied,45
TKT019938,Package missing Please help urgently.,delivery,P2,negative,email,enterprise,Product_C,Germany,2024-07-05,package missing please help urgently,36
TKT026608,How does this feature work? Kindly resolve this.,general,P0,positive,phone,free,Product_C,Germany,2024-03-12,how does this feature work kindly resolve this,46
TKT048190,General inquiry Kindly resolve this.,general,P2,negative,email,pro,Product_B,Germany,2024-05-18,general inquiry kindly resolve this,35
TKT001533,Cannot login to my account Thank you.,account,P3,negative,email,enterprise,Product_C,Germany,2024-07-19,cannot login to my account thank you,36
TKT008519,When will my refund arrive? Please help urgently.,refund,P2,positive,email,free,Product_A,USA,2024-06-01,when will my refund arrive please help urgently,47
TKT029128,Why was extra tax added? Very happy with support.,billing,P2,neutral,email,pro,Product_A,India,2024-02-16,why was extra tax added very happy with support,47
TKT005260,Need more information about product Very happy with support.,general,P2,neutral,chat,pro,Product_A,India,2024-11-16,need more information about product very happy with support,59
TKT005194,How does this feature work? ASAP please.,general,P3,positive,email,enterprise,Product_A,Canada,2024-03-26,how does this feature work asap please,38
TKT002742,App keeps crashing when I login ASAP please.,technical,P3,neutral,phone,enterprise,Product_A,Germany,2024-11-08,app keeps crashing when i login asap please,43
TKT031389,Refund amount incorrect This is very frustrating.,refund,P1,neutral,phone,pro,Product_B,UK,2024-04-22,refund amount incorrect this is very frustrating,48
TKT006690,My invoice amount is incorrect Please help urgently.,billing,P1,negative,phone,pro,Product_A,Germany,2024-09-28,my invoice amount is incorrect please help urgently,51
TKT033992,When will my refund arrive? Very happy with support.,refund,P3,neutral,phone,free,Product_C,Germany,2024-10-22,when will my refund arrive very happy with support,50
TKT011096,Unable to reset my password Kindly resolve this.,technical,P1,negative,email,pro,Product_B,Germany,2024-01-07,unable to reset my password kindly resolve this,47
TKT013429,Billing error on last payment Very happy with support.,billing,P2,negative,email,free,Product_A,UK,2024-06-06,billing error on last payment very happy with support,53
TKT024475,Package missing Not satisfied.,delivery,P3,negative,phone,free,Product_C,Germany,2024-04-01,package missing not satisfied,29
